beta,energy,magnet
0.26327,-2.10938,0.78125
0.27347,-2.23438,-0.81250
0.26327,-1.95312,-0.78125
0.27347,-2.45312,0.87500
0.27347,-2.04688,0.75000
0.27347,-2.04688,0.75000
0.27347,-1.26562,0.53125
0.27347,-2.35938,0.84375
0.27347,-1.67188,0.65625
0.27347,-2.20312,0.78125
0.27347,-2.10938,-0.81250
0.27347,-2.48438,0.87500
0.27347,-1.76562,0.65625
0.27347,-2.26562,0.81250
0.27347,-2.14062,0.78125
0.27347,-2.14062,0.78125
0.27347,-2.23438,-0.84375
0.27347,-1.42188,-0.56250
0.27347,-1.76562,-0.68750
0.27347,-2.26562,0.81250
0.27347,-1.89062,0.68750
0.27347,-1.76562,0.68750
0.27347,-2.26562,0.81250
0.27347,-2.07812,0.75000
0.27347,-2.51562,-0.90625
0.27347,-1.92188,-0.68750
0.27347,-1.70312,0.65625
0.27347,-1.54688,0.59375
0.27347,-2.39062,-0.87500
0.27347,-1.57812,0.59375
0.27347,-2.35938,0.84375
0.27347,-1.85938,0.71875
0.27347,-2.67188,0.93750
0.27347,-2.17188,0.78125
0.27347,-2.01562,0.75000
0.27347,-2.54688,-0.90625
0.27347,-2.29688,0.81250
0.27347,-2.42188,0.87500
0.27347,-2.01562,0.75000
0.27347,-2.17188,0.78125
0.27347,-1.57812,0.62500
0.27347,-2.04688,0.81250
0.27347,-1.98438,0.71875
0.27347,-1.89062,-0.68750
0.27347,-1.92188,0.68750
0.27347,-2.57812,0.90625
0.27347,-2.64062,-0.93750
0.27347,-2.32812,0.84375
0.27347,-2.23438,0.81250
0.27347,-2.39062,-0.84375
0.27347,-1.57812,0.59375
0.27347,-1.73438,0.71875
0.27347,-1.76562,-0.68750
0.27347,-2.54688,0.90625
0.27347,-2.26562,-0.81250
0.27347,-1.70312,0.59375
0.27347,-2.14062,-0.75000
0.27347,-1.67188,-0.68750
0.27347,-1.92188,-0.71875
0.27347,-2.26562,-0.78125
0.27347,-1.98438,-0.71875
0.27347,-1.89062,0.71875
0.27347,-2.26562,-0.84375
0.27347,-2.42188,0.87500
0.27347,-1.85938,-0.71875
0.27347,-2.07812,0.84375
0.27347,-1.76562,0.59375
0.27347,-2.07812,0.78125
0.27347,-1.76562,0.68750
0.27347,-1.89062,0.71875
0.27347,-2.26562,0.84375
0.27347,-2.29688,-0.84375
0.27347,-1.48438,-0.53125
0.27347,-2.17188,-0.84375
0.27347,-1.95312,0.71875
0.27347,-2.39062,0.87500
0.27347,-2.04688,-0.75000
0.27347,-2.39062,0.84375
0.27347,-2.01562,0.71875
0.27347,-1.45312,-0.56250
0.27347,-2.17188,-0.78125
0.27347,-2.45312,0.87500
0.27347,-1.98438,0.71875
0.27347,-1.89062,0.71875
0.27347,-1.76562,0.62500
0.27347,-2.04688,0.81250
0.27347,-1.89062,0.68750
0.27347,-1.39062,0.56250
0.27347,-1.51562,0.59375
0.27347,-2.04688,0.78125
0.27347,-1.76562,0.78125
0.27347,-2.17188,0.78125
0.27347,-1.98438,0.68750
0.27347,-1.85938,-0.65625
0.27347,-2.26562,0.81250
0.27347,-2.42188,0.87500
0.27347,-1.76562,-0.65625
0.27347,-1.23438,-0.50000
0.27347,-1.82812,0.65625
0.27347,-1.85938,0.71875
0.27347,-2.20312,-0.78125
0.27347,-2.42188,0.87500
0.28367,-1.51562,-0.56250
0.28367,-2.39062,0.87500
0.28367,-2.04688,0.75000
0.28367,-1.70312,-0.59375
0.28367,-2.26562,-0.81250
0.28367,-1.76562,0.68750
0.28367,-1.85938,0.65625
0.28367,-2.04688,0.75000
0.28367,-2.20312,0.78125
0.28367,-1.89062,0.68750
0.28367,-2.01562,0.71875
0.28367,-2.17188,0.81250
0.28367,-2.39062,-0.87500
0.28367,-1.57812,0.59375
0.28367,-1.35938,0.50000
0.28367,-1.89062,0.75000
0.28367,-1.85938,0.68750
0.28367,-2.48438,0.87500
0.28367,-1.76562,-0.65625
0.28367,-2.26562,0.81250
0.28367,-2.32812,0.84375
0.28367,-2.01562,-0.75000
0.28367,-2.45312,0.87500
0.28367,-2.26562,0.81250
0.28367,-2.14062,0.78125
0.28367,-1.89062,-0.65625
0.28367,-2.26562,0.81250
0.28367,-2.14062,0.75000
0.28367,-2.42188,0.84375
0.28367,-2.01562,0.71875
0.28367,-2.32812,0.84375
0.28367,-1.29688,0.56250
0.28367,-2.14062,0.75000
0.28367,-2.32812,0.84375
0.28367,-2.17188,0.81250
0.28367,-2.45312,0.87500
0.28367,-1.89062,-0.71875
0.28367,-1.51562,0.59375
0.28367,-1.76562,0.62500
0.28367,-2.04688,-0.71875
0.28367,-2.32812,0.87500
0.28367,-2.20312,-0.81250
0.28367,-2.07812,0.75000
0.28367,-2.39062,-0.84375
0.28367,-2.35938,-0.84375
0.28367,-2.85938,-1.00000
0.28367,-2.45312,0.84375
0.28367,-2.54688,0.90625
0.28367,-1.76562,0.56250
0.28367,-1.89062,0.68750
0.28367,-2.14062,0.78125
0.28367,-2.64062,-0.93750
0.28367,-1.73438,0.71875
0.28367,-1.98438,0.75000
0.28367,-2.23438,0.81250
0.28367,-2.04688,-0.75000
0.28367,-2.07812,0.78125
0.28367,-1.60938,0.62500
0.28367,-1.73438,0.65625
0.28367,-2.48438,0.87500
0.28367,-1.57812,-0.65625
0.28367,-1.89062,0.65625
0.28367,-1.92188,-0.71875
0.28367,-2.01562,0.75000
0.28367,-2.57812,-0.90625
0.28367,-1.85938,0.65625
0.28367,-1.67188,0.62500
0.28367,-2.10938,0.75000
0.28367,-1.76562,-0.62500
0.28367,-2.51562,-0.87500
0.28367,-1.42188,-0.59375
0.28367,-2.23438,0.81250
0.28367,-2.42188,0.87500
0.28367,-2.76562,-0.96875
0.28367,-2.01562,-0.71875
0.28367,-1.98438,-0.75000
0.28367,-1.89062,0.71875
0.28367,-2.57812,-0.90625
0.28367,-2.17188,-0.81250
0.28367,-1.79688,0.75000
0.28367,-1.98438,0.71875
0.28367,-2.42188,0.87500
0.28367,-2.60938,-0.93750
0.28367,-2.67188,-0.93750
0.28367,-2.14062,0.81250
0.28367,-2.01562,-0.68750
0.28367,-1.57812,0.59375
0.28367,-2.32812,0.84375
0.28367,-1.67188,-0.68750
0.28367,-2.26562,0.81250
0.28367,-2.20312,0.81250
0.28367,-2.20312,0.78125
0.28367,-2.57812,-0.90625
0.28367,-2.17188,0.81250
0.28367,-2.04688,-0.71875
0.28367,-2.39062,0.84375
0.28367,-1.01562,0.40625
0.29388,-2.04688,0.71875
0.28367,-2.48438,0.90625
0.28367,-2.64062,0.93750
0.28367,-2.23438,0.81250
0.29388,-2.32812,0.84375
0.29388,-2.48438,0.87500
0.29388,-2.42188,0.87500
0.29388,-1.92188,0.71875
0.29388,-2.32812,-0.81250
0.29388,-1.82812,-0.65625
0.29388,-2.57812,0.90625
0.29388,-2.42188,0.84375
0.29388,-1.92188,-0.78125
0.29388,-1.76562,0.62500
0.29388,-2.35938,0.87500
0.29388,-2.60938,0.93750
0.29388,-2.01562,0.78125
0.29388,-2.39062,0.87500
0.29388,-2.51562,0.87500
0.29388,-2.48438,-0.87500
0.29388,-1.89062,-0.71875
0.29388,-1.98438,0.71875
0.29388,-2.23438,0.81250
0.29388,-2.39062,0.84375
0.29388,-2.42188,-0.87500
0.29388,-1.57812,-0.65625
0.29388,-1.89062,0.68750
0.29388,-2.23438,0.81250
0.29388,-1.92188,0.68750
0.29388,-1.64062,0.59375
0.29388,-2.29688,0.81250
0.29388,-2.07812,0.75000
0.29388,-2.14062,0.78125
0.29388,-1.79688,0.65625
0.29388,-2.35938,0.84375
0.29388,-1.98438,0.68750
0.29388,-1.67188,0.59375
0.29388,-2.51562,0.90625
0.29388,-2.29688,0.81250
0.29388,-1.76562,0.65625
0.29388,-2.14062,0.84375
0.29388,-1.79688,0.68750
0.29388,-1.98438,0.71875
0.29388,-2.04688,0.75000
0.29388,-2.48438,0.90625
0.29388,-2.67188,-0.93750
0.29388,-2.20312,0.84375
0.29388,-1.82812,0.65625
0.29388,-1.95312,-0.71875
0.29388,-2.42188,-0.87500
0.29388,-2.26562,0.78125
0.29388,-1.82812,0.65625
0.29388,-2.14062,0.78125
0.29388,-2.10938,0.78125
0.29388,-1.92188,0.71875
0.29388,-2.17188,0.78125
0.29388,-1.85938,0.68750
0.29388,-2.26562,-0.84375
0.29388,-1.76562,-0.65625
0.29388,-1.95312,0.71875
0.29388,-1.82812,0.62500
0.29388,-2.51562,0.90625
0.29388,-2.39062,0.84375
0.29388,-1.89062,0.65625
0.29388,-2.67188,0.93750
0.29388,-2.57812,0.90625
0.29388,-1.98438,-0.75000
0.29388,-2.01562,0.75000
0.29388,-1.95312,0.71875
0.29388,-1.98438,0.71875
0.29388,-2.14062,0.78125
0.29388,-2.35938,0.84375
0.29388,-2.23438,0.81250
0.29388,-2.57812,0.90625
0.29388,-2.10938,0.81250
0.29388,-1.82812,-0.68750
0.29388,-2.07812,0.78125
0.29388,-2.42188,0.87500
0.29388,-2.04688,0.75000
0.29388,-2.29688,-0.81250
0.29388,-1.76562,0.62500
0.29388,-2.29688,0.81250
0.29388,-1.67188,0.68750
0.29388,-2.26562,-0.81250
0.29388,-2.48438,0.87500
0.29388,-2.48438,-0.87500
0.29388,-2.04688,-0.75000
0.29388,-2.10938,-0.75000
0.29388,-2.39062,0.87500
0.29388,-2.10938,-0.78125
0.29388,-2.23438,0.81250
0.29388,-2.14062,0.78125
0.29388,-1.82812,0.62500
0.29388,-1.98438,0.75000
0.29388,-2.14062,0.78125
0.29388,-2.29688,-0.81250
0.29388,-2.51562,0.90625
0.29388,-2.32812,0.84375
0.29388,-2.23438,0.81250
0.30408,-2.26562,-0.84375
0.29388,-2.17188,0.78125
0.29388,-2.10938,0.75000
0.30408,-2.01562,-0.71875
0.29388,-2.23438,-0.81250
0.29388,-1.67188,0.59375
0.30408,-2.20312,0.78125
0.30408,-2.23438,0.84375
0.30408,-2.32812,0.84375
0.30408,-2.26562,0.81250
0.30408,-1.82812,-0.65625
0.30408,-2.10938,0.75000
0.30408,-2.39062,0.84375
0.30408,-2.10938,0.81250
0.30408,-2.51562,0.90625
0.30408,-2.54688,0.90625
0.30408,-2.32812,0.84375
0.30408,-2.60938,0.93750
0.30408,-2.32812,0.81250
0.30408,-2.20312,0.78125
0.30408,-1.82812,0.62500
0.30408,-2.42188,0.84375
0.30408,-2.76562,0.96875
0.30408,-1.73438,-0.62500
0.30408,-2.45312,-0.87500
0.30408,-1.92188,0.68750
0.30408,-1.85938,0.65625
0.30408,-2.23438,0.81250
0.30408,-2.23438,-0.81250
0.30408,-1.64062,0.59375
0.30408,-2.29688,0.81250
0.30408,-2.29688,-0.84375
0.30408,-2.20312,0.84375
0.30408,-2.57812,0.90625
0.30408,-1.54688,0.62500
0.30408,-2.04688,0.75000
0.30408,-1.76562,0.62500
0.30408,-2.51562,0.90625
0.30408,-1.64062,0.56250
0.30408,-2.23438,0.75000
0.30408,-2.70312,-0.93750
0.30408,-2.42188,0.87500
0.30408,-2.14062,0.75000
0.30408,-1.73438,0.68750
0.30408,-2.23438,-0.81250
0.30408,-2.29688,0.78125
0.30408,-2.04688,0.75000
0.30408,-2.35938,0.81250
0.30408,-2.04688,0.78125
0.30408,-2.01562,0.75000
0.30408,-2.14062,-0.75000
0.30408,-2.04688,-0.78125
0.30408,-2.57812,0.90625
0.30408,-2.10938,0.78125
0.30408,-2.54688,0.90625
0.30408,-2.07812,0.78125
0.30408,-2.04688,0.71875
0.30408,-2.67188,0.93750
0.30408,-1.76562,0.68750
0.30408,-2.32812,0.84375
0.30408,-2.14062,0.75000
0.30408,-2.29688,0.81250
0.30408,-1.95312,0.71875
0.30408,-1.67188,0.59375
0.30408,-2.32812,0.84375
0.30408,-2.51562,-0.90625
0.30408,-2.01562,0.75000
0.30408,-1.70312,0.62500
0.30408,-2.39062,0.84375
0.30408,-2.42188,0.84375
0.30408,-2.07812,0.75000
0.30408,-2.01562,0.78125
0.30408,-2.20312,0.81250
0.30408,-2.23438,-0.81250
0.30408,-1.76562,-0.68750
0.30408,-2.14062,0.78125
0.30408,-2.04688,0.75000
0.30408,-2.04688,-0.78125
0.30408,-2.32812,0.84375
0.30408,-1.60938,0.62500
0.30408,-1.85938,0.68750
0.30408,-2.20312,0.78125
0.30408,-2.20312,0.78125
0.30408,-2.07812,0.75000
0.30408,-2.07812,0.78125
0.30408,-2.32812,0.81250
0.30408,-2.35938,0.84375
0.30408,-1.82812,0.71875
0.30408,-2.23438,0.78125
0.30408,-2.57812,0.90625
0.30408,-2.10938,0.75000
0.30408,-1.76562,-0.71875
0.30408,-2.67188,0.93750
0.30408,-2.26562,0.78125
0.30408,-2.39062,0.84375
0.30408,-1.73438,0.65625
0.30408,-2.23438,0.81250
0.30408,-2.23438,0.81250
0.30408,-2.39062,0.87500
0.30408,-2.10938,0.78125
0.30408,-2.14062,0.71875
0.30408,-2.48438,0.87500
0.31429,-2.20312,0.78125
0.30408,-1.98438,0.71875
0.31429,-2.54688,0.90625
0.31429,-1.92188,0.68750
0.31429,-2.35938,0.87500
0.30408,-1.82812,0.68750
0.31429,-1.60938,0.62500
0.31429,-2.26562,0.78125
0.31429,-2.57812,0.90625
0.31429,-2.35938,0.84375
0.31429,-2.39062,0.87500
0.31429,-2.64062,-0.93750
0.31429,-2.26562,-0.81250
0.31429,-2.32812,0.84375
0.31429,-2.54688,-0.90625
0.31429,-2.32812,-0.84375
0.31429,-1.95312,-0.68750
0.31429,-1.92188,0.68750
0.31429,-2.48438,0.87500
0.31429,-2.32812,0.81250
0.31429,-1.82812,0.68750
0.31429,-1.92188,-0.75000
0.31429,-2.04688,0.81250
0.31429,-2.32812,0.87500
0.31429,-2.14062,0.84375
0.31429,-2.42188,0.87500
0.31429,-2.14062,0.78125
0.31429,-2.42188,0.84375
0.31429,-2.07812,0.71875
0.31429,-2.67188,0.93750
0.31429,-2.14062,0.81250
0.31429,-1.98438,0.68750
0.31429,-2.64062,0.93750
0.31429,-2.48438,-0.90625
0.31429,-2.42188,0.87500
0.31429,-2.48438,-0.87500
0.31429,-2.67188,0.93750
0.31429,-2.07812,0.78125
0.31429,-2.23438,0.81250
0.31429,-2.14062,0.78125
0.31429,-1.95312,0.71875
0.31429,-2.35938,-0.84375
0.31429,-2.01562,0.75000
0.31429,-2.29688,0.81250
0.31429,-2.04688,0.71875
0.31429,-2.07812,0.75000
0.31429,-2.57812,0.90625
0.31429,-2.17188,0.78125
0.31429,-2.01562,0.78125
0.31429,-2.64062,0.93750
0.31429,-2.23438,0.81250
0.31429,-2.20312,0.81250
0.31429,-2.42188,0.87500
0.31429,-2.51562,0.87500
0.31429,-2.60938,0.93750
0.31429,-2.32812,0.84375
0.31429,-2.76562,0.96875
0.31429,-2.42188,0.87500
0.31429,-2.35938,0.81250
0.31429,-2.23438,0.81250
0.31429,-2.17188,0.84375
0.31429,-2.32812,-0.84375
0.31429,-2.17188,0.78125
0.31429,-2.48438,0.90625
0.31429,-2.10938,0.75000
0.31429,-1.54688,0.53125
0.31429,-2.42188,0.84375
0.31429,-2.01562,0.75000
0.31429,-2.67188,0.93750
0.31429,-2.14062,0.78125
0.31429,-2.14062,-0.78125
0.31429,-2.07812,0.78125
0.31429,-2.10938,-0.78125
0.31429,-2.17188,0.78125
0.31429,-2.51562,0.90625
0.31429,-2.54688,0.90625
0.31429,-1.92188,-0.65625
0.31429,-2.42188,-0.87500
0.31429,-2.57812,0.93750
0.31429,-2.23438,0.81250
0.31429,-1.98438,0.71875
0.31429,-2.10938,0.71875
0.31429,-2.32812,0.84375
0.31429,-2.04688,0.78125
0.31429,-2.35938,0.84375
0.31429,-2.01562,0.75000
0.31429,-2.32812,-0.84375
0.31429,-2.17188,0.78125
0.31429,-2.39062,0.84375
0.31429,-2.23438,-0.78125
0.31429,-2.29688,0.81250
0.31429,-2.35938,0.84375
0.31429,-2.20312,0.78125
0.31429,-2.20312,0.81250
0.31429,-2.48438,0.87500
0.31429,-1.95312,0.71875
0.31429,-2.20312,0.78125
0.31429,-2.10938,0.78125
0.31429,-2.23438,0.81250
0.31429,-1.79688,-0.62500
0.31429,-2.20312,-0.87500
0.32449,-2.17188,0.78125
0.32449,-2.35938,0.81250
0.31429,-2.54688,0.90625
0.32449,-2.42188,0.87500
0.32449,-2.51562,0.90625
0.32449,-2.42188,0.87500
0.32449,-2.01562,0.78125
0.32449,-1.98438,0.71875
0.32449,-1.92188,0.68750
0.32449,-2.64062,0.93750
0.32449,-2.42188,0.87500
0.32449,-2.32812,0.84375
0.32449,-1.85938,0.68750
0.32449,-2.29688,0.84375
0.32449,-2.64062,0.93750
0.32449,-2.32812,0.84375
0.32449,-2.07812,0.78125
0.32449,-2.14062,0.78125
0.32449,-2.29688,0.84375
0.32449,-2.64062,0.93750
0.32449,-2.10938,0.78125
0.32449,-2.45312,0.87500
0.32449,-2.57812,0.90625
0.32449,-2.01562,0.75000
0.32449,-2.17188,0.84375
0.32449,-2.32812,0.84375
0.32449,-2.26562,0.81250
0.32449,-2.67188,0.93750
0.32449,-2.26562,-0.84375
0.32449,-2.23438,0.84375
0.32449,-2.10938,-0.78125
0.32449,-2.51562,0.87500
0.32449,-2.35938,0.84375
0.32449,-2.39062,0.87500
0.32449,-1.60938,0.56250
0.32449,-1.79688,0.68750
0.32449,-2.17188,0.81250
0.32449,-1.95312,0.71875
0.32449,-2.42188,0.87500
0.32449,-2.29688,0.84375
0.32449,-2.60938,-0.90625
0.32449,-2.26562,0.81250
0.32449,-2.45312,0.87500
0.32449,-2.20312,0.78125
0.32449,-1.92188,0.65625
0.32449,-2.39062,0.84375
0.32449,-2.29688,-0.84375
0.32449,-2.51562,-0.90625
0.32449,-2.32812,0.84375
0.32449,-2.67188,0.93750
0.32449,-2.01562,0.78125
0.32449,-2.35938,0.87500
0.32449,-2.32812,-0.81250
0.32449,-2.39062,-0.84375
0.32449,-2.01562,-0.71875
0.32449,-2.17188,0.78125
0.32449,-2.73438,0.96875
0.32449,-2.32812,0.84375
0.32449,-2.10938,0.81250
0.32449,-2.20312,0.81250
0.32449,-2.07812,-0.75000
0.32449,-2.57812,0.90625
0.32449,-2.76562,0.96875
0.32449,-1.92188,0.68750
0.32449,-2.29688,0.81250
0.32449,-2.51562,0.90625
0.32449,-1.76562,0.62500
0.32449,-2.32812,-0.84375
0.32449,-1.95312,0.78125
0.32449,-1.98438,0.71875
0.32449,-2.54688,0.90625
0.32449,-2.29688,0.81250
0.32449,-2.35938,0.84375
0.32449,-1.98438,-0.68750
0.32449,-2.35938,0.84375
0.32449,-2.54688,0.90625
0.32449,-2.20312,0.78125
0.32449,-2.04688,0.75000
0.32449,-2.64062,0.93750
0.32449,-2.01562,-0.75000
0.32449,-1.92188,-0.71875
0.32449,-2.42188,0.87500
0.32449,-1.67188,0.62500
0.32449,-2.85938,1.00000
0.32449,-2.04688,0.71875
0.32449,-2.01562,0.75000
0.32449,-2.10938,-0.78125
0.32449,-2.07812,0.75000
0.32449,-2.29688,-0.84375
0.32449,-1.92188,0.68750
0.32449,-2.29688,0.84375
0.32449,-2.10938,-0.71875
0.32449,-2.14062,0.81250
0.32449,-2.48438,0.87500
0.32449,-2.76562,0.96875
0.32449,-2.54688,0.90625
0.32449,-2.07812,-0.78125
0.32449,-2.23438,-0.81250
0.32449,-2.60938,0.90625
0.32449,-2.42188,0.87500
0.33469,-2.35938,0.84375
0.33469,-2.17188,0.81250
0.32449,-2.39062,-0.84375
0.33469,-1.98438,0.75000
0.33469,-2.39062,0.84375
0.33469,-2.39062,0.84375
0.33469,-2.54688,-0.90625
0.33469,-2.14062,-0.81250
0.33469,-2.57812,0.90625
0.33469,-2.51562,0.90625
0.33469,-2.67188,0.93750
0.33469,-2.45312,0.87500
0.33469,-2.26562,0.81250
0.33469,-2.26562,0.81250
0.33469,-2.42188,0.87500
0.33469,-2.26562,0.81250
0.33469,-2.67188,0.93750
0.33469,-2.23438,0.84375
0.33469,-1.85938,0.65625
0.33469,-1.95312,0.78125
0.33469,-2.26562,-0.81250
0.33469,-2.60938,0.90625
0.33469,-2.04688,-0.78125
0.33469,-2.14062,0.78125
0.33469,-2.39062,0.81250
0.33469,-2.14062,0.78125
0.33469,-2.45312,0.87500
0.33469,-2.32812,0.84375
0.33469,-1.95312,0.75000
0.33469,-2.32812,0.81250
0.33469,-1.85938,-0.68750
0.33469,-1.92188,-0.68750
0.33469,-1.98438,0.75000
0.33469,-2.48438,0.87500
0.33469,-1.98438,-0.71875
0.33469,-2.20312,0.78125
0.33469,-2.20312,0.78125
0.33469,-2.04688,0.71875
0.33469,-2.17188,0.75000
0.33469,-2.35938,0.87500
0.33469,-2.51562,-0.90625
0.33469,-2.60938,0.90625
0.33469,-2.17188,0.81250
0.33469,-2.35938,0.84375
0.33469,-2.35938,0.84375
0.33469,-1.73438,0.65625
0.33469,-2.60938,0.90625
0.33469,-2.10938,0.78125
0.33469,-1.89062,-0.68750
0.33469,-2.17188,0.87500
0.33469,-2.26562,0.81250
0.33469,-2.26562,0.81250
0.33469,-1.60938,0.53125
0.33469,-1.89062,0.71875
0.33469,-2.29688,0.81250
0.33469,-2.76562,0.96875
0.33469,-2.64062,0.93750
0.33469,-2.23438,0.81250
0.33469,-2.45312,0.87500
0.33469,-2.07812,-0.78125
0.33469,-2.04688,0.71875
0.33469,-2.32812,0.78125
0.33469,-2.42188,0.87500
0.33469,-1.85938,0.65625
0.33469,-2.39062,0.84375
0.33469,-2.54688,0.90625
0.33469,-1.95312,0.71875
0.33469,-2.29688,-0.81250
0.33469,-2.57812,0.90625
0.33469,-2.35938,0.84375
0.33469,-2.10938,-0.78125
0.33469,-2.32812,0.84375
0.33469,-2.26562,0.78125
0.33469,-1.85938,0.65625
0.33469,-2.20312,0.78125
0.33469,-2.07812,-0.81250
0.33469,-2.48438,0.90625
0.33469,-2.76562,0.96875
0.33469,-2.23438,0.81250
0.33469,-2.54688,0.87500
0.33469,-1.89062,0.75000
0.33469,-2.04688,0.75000
0.33469,-2.32812,-0.81250
0.33469,-1.67188,0.62500
0.33469,-1.92188,-0.71875
0.33469,-2.54688,0.90625
0.33469,-2.04688,0.78125
0.33469,-2.29688,-0.81250
0.33469,-2.26562,0.81250
0.33469,-2.17188,0.78125
0.33469,-2.01562,-0.75000
0.33469,-2.04688,0.78125
0.33469,-2.48438,-0.87500
0.33469,-2.23438,0.81250
0.33469,-2.57812,0.90625
0.33469,-2.64062,0.93750
0.33469,-2.17188,0.78125
0.33469,-2.42188,-0.87500
0.33469,-2.23438,0.81250
0.33469,-2.67188,-0.93750
0.33469,-2.39062,0.81250
0.34490,-2.64062,0.93750
0.34490,-1.92188,0.75000
0.34490,-2.42188,0.90625
0.34490,-2.01562,0.71875
0.34490,-2.42188,0.84375
0.34490,-2.54688,0.90625
0.34490,-2.42188,0.87500
0.34490,-2.32812,-0.81250
0.34490,-2.26562,0.81250
0.34490,-2.29688,-0.81250
0.34490,-2.57812,-0.90625
0.34490,-2.10938,0.75000
0.34490,-2.73438,-0.96875
0.34490,-2.35938,0.84375
0.34490,-2.26562,0.84375
0.34490,-2.67188,0.93750
0.34490,-2.60938,0.93750
0.34490,-2.48438,0.87500
0.34490,-2.14062,0.75000
0.34490,-2.76562,0.96875
0.34490,-2.64062,0.93750
0.34490,-2.42188,0.87500
0.34490,-2.26562,0.81250
0.34490,-2.51562,0.87500
0.34490,-2.42188,0.84375
0.34490,-2.67188,-0.93750
0.34490,-2.48438,0.87500
0.34490,-2.42188,0.84375
0.34490,-2.67188,0.93750
0.34490,-2.42188,-0.87500
0.34490,-2.54688,0.90625
0.34490,-1.48438,0.43750
0.34490,-2.39062,0.84375
0.34490,-2.39062,0.84375
0.34490,-2.26562,0.84375
0.34490,-2.51562,0.90625
0.34490,-2.45312,0.87500
0.34490,-1.98438,-0.71875
0.34490,-2.57812,0.90625
0.34490,-2.51562,0.87500
0.34490,-2.48438,-0.90625
0.34490,-2.29688,-0.81250
0.34490,-2.76562,0.96875
0.34490,-2.85938,1.00000
0.34490,-2.35938,0.84375
0.34490,-2.51562,0.90625
0.34490,-2.32812,0.84375
0.34490,-1.73438,-0.65625
0.34490,-2.39062,-0.84375
0.34490,-1.85938,0.68750
0.34490,-2.07812,0.81250
0.34490,-2.23438,0.81250
0.34490,-2.67188,0.93750
0.34490,-2.07812,0.78125
0.34490,-2.85938,1.00000
0.34490,-2.20312,0.81250
0.34490,-2.48438,0.87500
0.34490,-2.01562,0.78125
0.34490,-1.98438,-0.75000
0.34490,-2.29688,0.84375
0.34490,-2.51562,0.90625
0.34490,-2.57812,0.90625
0.34490,-2.57812,0.90625
0.34490,-2.32812,0.84375
0.34490,-1.98438,0.75000
0.34490,-2.10938,0.78125
0.34490,-1.98438,0.71875
0.34490,-2.04688,-0.75000
0.34490,-2.48438,0.87500
0.34490,-2.39062,0.84375
0.34490,-2.29688,0.81250
0.34490,-2.73438,0.96875
0.34490,-2.48438,0.87500
0.34490,-2.20312,-0.81250
0.34490,-2.60938,0.90625
0.34490,-2.23438,0.81250
0.34490,-2.26562,0.81250
0.34490,-2.45312,0.87500
0.34490,-2.26562,0.87500
0.34490,-2.76562,0.96875
0.34490,-2.54688,0.90625
0.34490,-2.14062,0.78125
0.34490,-2.48438,0.90625
0.34490,-2.23438,0.78125
0.34490,-2.39062,0.84375
0.34490,-2.39062,0.87500
0.34490,-2.45312,0.87500
0.34490,-2.57812,0.93750
0.34490,-2.42188,0.87500
0.34490,-2.39062,-0.87500
0.34490,-2.35938,0.84375
0.34490,-2.76562,-0.96875
0.34490,-2.23438,0.81250
0.34490,-2.48438,0.87500
0.34490,-2.45312,0.87500
0.34490,-2.32812,0.84375
0.35510,-2.39062,0.84375
0.34490,-2.42188,0.87500
0.34490,-2.45312,0.87500
0.35510,-2.42188,0.84375
0.34490,-2.51562,0.90625
0.34490,-2.32812,-0.84375
0.35510,-2.60938,-0.93750
0.35510,-2.51562,-0.87500
0.35510,-2.10938,0.78125
0.35510,-2.67188,0.93750
0.35510,-2.04688,0.75000
0.35510,-2.32812,0.84375
0.35510,-1.95312,0.71875
0.35510,-2.57812,-0.90625
0.35510,-1.95312,0.71875
0.35510,-2.42188,0.87500
0.35510,-2.42188,0.87500
0.35510,-2.73438,0.96875
0.35510,-2.76562,0.96875
0.35510,-2.51562,0.90625
0.35510,-2.32812,0.81250
0.35510,-2.10938,0.75000
0.35510,-2.48438,-0.87500
0.35510,-2.32812,0.84375
0.35510,-2.51562,0.90625
0.35510,-2.29688,0.81250
0.35510,-2.26562,0.81250
0.35510,-2.32812,0.84375
0.35510,-2.32812,0.84375
0.35510,-2.45312,0.90625
0.35510,-2.51562,0.90625
0.35510,-2.29688,0.81250
0.35510,-2.39062,0.87500
0.35510,-2.42188,0.87500
0.35510,-2.54688,0.90625
0.35510,-2.51562,-0.87500
0.35510,-2.42188,0.84375
0.35510,-2.42188,0.84375
0.35510,-2.85938,1.00000
0.35510,-2.23438,0.78125
0.35510,-2.60938,0.90625
0.35510,-2.51562,0.90625
0.35510,-2.70312,0.93750
0.35510,-2.20312,0.78125
0.35510,-2.45312,0.87500
0.35510,-2.48438,0.90625
0.35510,-2.76562,-0.96875
0.35510,-1.92188,0.71875
0.35510,-2.23438,0.78125
0.35510,-2.14062,0.75000
0.35510,-2.67188,0.93750
0.35510,-2.14062,0.84375
0.35510,-2.35938,0.84375
0.35510,-2.14062,0.75000
0.35510,-2.07812,0.78125
0.35510,-2.76562,0.96875
0.35510,-2.35938,0.84375
0.35510,-2.67188,0.93750
0.35510,-2.20312,-0.81250
0.35510,-1.92188,0.75000
0.35510,-2.85938,1.00000
0.35510,-2.45312,0.87500
0.35510,-2.67188,-0.93750
0.35510,-2.48438,0.87500
